,Samuel L. Jackson,Morgan Freeman,Bruce Willis,Robert De Niro,Matt Damon,Owen Wilson,Johnny Depp,Liam Neeson,Brad Pitt,Nicolas Cage,Stanley Tucci,Frank Welker,George Clooney,Cate Blanchett,Editor,Producer,crew_num,cast_num,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Zemeckis,Martin Scorsese,Tim Burton,Michael Bay,Renny Harlin,Robert Rodriguez,Steven Soderbergh,budget,Drama,Action,Comedy,Thriller,Adventure,genres_num,duringcreditsstinger,based on novel,aftercreditsstinger,dystopia,3d,violence,woman director,murder,original_en,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Relativity Media,Walt Disney Pictures,com_num,United States of America,United Kingdom,Germany,France,Canada,Australia,runtime,English,Français,month
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,15,0,0,0,0,0,0,0,0,0,0,20,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,105.0,1,0,3
1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,8,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,90.0,1,0,3
1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,78,12,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,97.0,1,0,8
1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,56,16,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,1,0,0,128.0,1,0,8
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,59,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,114.0,1,0,11
1665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,48,18,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,124.0,1,1,9
1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,19,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,89.0,1,0,10
1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,28,30,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,144.0,1,0,1
1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,37,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,93.0,1,0,12
1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,31,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,81.0,1,0,12
1670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,42,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,142.0,1,0,9
1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,19,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,92.0,1,0,4
1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,31,33,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,113.0,1,0,7
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,21,22,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,111.0,1,0,12
1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,20,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,121.0,1,0,12
1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,98.0,1,0,3
1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33,14,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,107.0,1,0,4
1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,27,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,1,0,0,0,106.0,1,0,2
1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,29,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,136.0,1,0,5
1679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,13,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,97.0,1,0,10
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,9,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,115.0,1,0,2
1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,25,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,97.0,1,0,4
1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,69,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,99.0,1,0,11
1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,21,0,0,0,0,0,0,0,0,0,0,25,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,103.0,1,0,8
1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,25,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,95.0,1,0,10
1685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,121,22,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,93.0,1,1,2
1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,120.0,1,0,9
1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,16,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,115.0,1,0,9
1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,11,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,108.0,1,1,3
1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,107.0,1,0,10
1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,102,23,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,108.0,1,0,4
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,38,0,0,0,0,0,0,0,0,0,0,25,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,100.0,1,0,9
1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,49,40,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,131.0,1,0,9
1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,91.0,1,0,9
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,145.0,1,0,12
1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,29,19,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,109.0,1,0,4
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75,18,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,122.0,1,0,9
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,20,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,107.0,1,0,6
1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,26,26,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,120.0,1,0,8
1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,46,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,99.0,1,0,5
1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,48,28,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,140.0,1,0,9
1701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,15,22,0,0,0,0,0,0,0,0,0,0,28,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,132.0,1,0,10
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,89,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,113.0,1,0,3
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,99.0,1,0,10
1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,100.0,1,0,8
1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,92.0,1,0,8
1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,12,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,105.0,1,0,4
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,110.0,1,0,9
1708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,34,27,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,116.0,1,0,10
1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,111.0,1,0,11
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,117.0,1,0,8
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,76,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,98.0,1,0,3
1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,31,17,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,121.0,1,0,5
1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95.0,1,0,10
1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,6,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,80.0,1,0,9
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,117.0,1,0,9
1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,14,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,114.0,1,0,11
1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,124.0,1,0,1
1718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,56,58,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,122.0,1,0,9
1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,27,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,154.0,0,1,10
1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,85.0,0,0,3
1721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,17,30,0,0,1,0,0,0,0,0,0,0,25,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,117.0,1,0,10
1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,21,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,128.0,1,0,10
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,14,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,119.0,1,0,12
1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,17,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,1,0,1,0,0,137.0,1,1,5
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,15,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,119.0,1,0,11
1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,23,16,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,102.0,1,0,12
1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26,75,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,120.0,1,0,12
1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,15,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,98.0,1,0,1
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,23,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,105.0,1,0,6
1730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,88,10,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,98.0,1,1,2
1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,13,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,107.0,1,0,2
1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,14,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,91.0,1,0,2
1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,25,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,137.0,1,0,9
1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,78,11,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,100.0,1,0,11
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,115.0,1,0,4
1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,14,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,102.0,1,0,9
1737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,41,35,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,93.0,1,0,10
1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95.0,1,0,1
1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,18,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,87.0,1,0,7
1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,134.0,1,0,10
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,47,0,0,0,0,0,0,0,0,0,0,24,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,107.0,1,0,4
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,124.0,1,1,12
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,89.0,1,0,9
1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,20,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,88.0,1,0,8
1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,9,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,93.0,1,0,3
1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,12,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,72.0,1,0,9
1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,74,20,0,0,0,0,0,0,0,0,0,0,24,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,98.0,1,0,11
1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,119.0,0,0,11
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,88.0,1,0,10
1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,15,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,90.0,1,0,11
1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,51,76,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,124.0,1,0,5
1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,32,0,0,0,0,0,0,1,0,0,0,19,0,1,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,118.0,1,0,4
1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,18,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,85.0,1,0,6
1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,72,13,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,98.0,1,1,3
1755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,69,54,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,101.0,1,0,9
1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105,15,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,108.0,1,0,2
1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,24,37,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,126.0,1,0,12
1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,15,28,0,0,0,0,0,0,0,0,0,0,23,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,97.0,1,0,10
1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,32,31,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,99.0,1,0,12
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,114.0,1,0,11
1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,14,0,0,0,0,0,0,0,0,0,1,23,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,93.0,1,0,11
1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,30,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,89.0,1,0,7
